time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-12-30T17:06:40.880Z,32.6366667,-115.7138333,9.09,1.71,ml,9,232,0.01648,0.18,ci,ci11407570,2013-12-30T21:13:37.100Z,"13km WNW of Progreso, Mexico",earthquake
2013-12-30T17:06:02.500Z,18.7838,-64.4029,48,2.8,Md,5,255.6,0.08623827,0.09,pr,pr13364005,2013-12-31T02:29:36.318Z,"46km NNE of Road Town, British Virgin Islands",earthquake
2013-12-30T17:05:19.100Z,32.6203,-115.7155,9.1,2.1,Ml,20,136.8,0.02694946,0.35,ci,ci11407562,2013-12-30T19:03:04.393Z,"13km WNW of Progreso, Mexico",earthquake
2013-12-30T17:02:00.400Z,33.9743,-116.7473,18.4,1.2,Ml,22,90,0.08084838,0.18,ci,ci11407554,2013-12-30T17:04:21.320Z,"7km NNE of Cabazon, California",earthquake
2013-12-30T16:48:41.600Z,33.5248,-116.5015,14.6,1.5,Ml,18,115.2,0.04491576,0.2,ci,ci11407546,2013-12-30T16:51:22.132Z,"16km ESE of Anza, California",earthquake
2013-12-30T16:42:29.100Z,36.7268,-121.4327,8.3,1.2,Md,,68.4,0.02694946,0.05,nc,nc72132986,2013-12-30T17:24:06.484Z,"11km SSW of Ridgemark, California",earthquake
2013-12-30T16:15:14.900Z,19.7858,-156.0833,42.9,2.2,Md,,298.8,0.25152828,0.11,hv,hv60612816,2013-12-30T20:25:25.897Z,"12km WNW of Kalaoa, Hawaii",earthquake
2013-12-30T15:58:12.030Z,31.836,-115.7943333,10,2.29,ml,8,163,0.2131,0.21,ci,ci11407522,2013-12-30T21:06:04.947Z,"73km SW of Alberto Oviedo Mota, Mexico",earthquake
2013-12-30T15:54:54.000Z,64.9118,-150.8185,9.3,1.8,ml,11,125.999989920001,0.1230692,0.61,ak,ak10919795,2013-12-30T16:06:42.542Z,"13km SW of Manley Hot Springs, Alaska",earthquake
2013-12-30T15:41:53.700Z,37.5488,-118.8312,7.3,1.1,Md,,147.6,0.04491576,0.02,nc,nc72132981,2013-12-30T16:58:03.614Z,"16km SE of Mammoth Lakes, California",earthquake
2013-12-30T15:41:12.100Z,18.7542,-66.5775,37,2.8,Md,9,241.2,0.27937605,0.17,pr,pr13364004,2013-12-31T02:29:39.355Z,"33km NNW of Tierras Nuevas Poniente, Puerto Rico",earthquake
2013-12-30T15:36:40.000Z,60.8291,-151.4485,80.9,1.7,ml,26,71.9999942400005,0.1554085,0.39,ak,ak10919396,2013-12-30T15:43:17.780Z,"17km NNW of Nikiski, Alaska",earthquake
2013-12-30T15:33:18.000Z,61.9109,-148.4894,32.4,1.5,ml,21,71.9999942400005,0.1275608,0.47,ak,ak10919394,2013-12-30T15:35:30.870Z,"22km NE of Sutton-Alpine, Alaska",earthquake
2013-12-30T15:18:33.000Z,65.2704,-148.7533,7.7,1.3,ml,7,183.599985312001,0.379089,0.08,ak,ak10919391,2013-12-30T15:34:24.679Z,"58km NW of Ester, Alaska",earthquake
2013-12-30T15:10:44.300Z,37.4552,-121.774,6.3,1.1,Md,,118.8,0.01796631,0.04,nc,nc72132976,2013-12-30T16:26:05.119Z,"9km NNE of East Foothills, California",earthquake
2013-12-30T14:59:37.100Z,48.6043,-119.8108,7.2,3.2,Ml,,118.8,0.40424188,0.16,uw,uw60663181,2013-12-31T07:25:26.230Z,"29km WSW of Tonasket, Washington",earthquake
2013-12-30T14:34:30.000Z,51.7949,-173.1235,36.2,2.4,ml,6,320.399974368002,0.7662629,1.05,ak,ak10919381,2013-12-30T18:10:08.734Z,"86km ESE of Atka, Alaska",earthquake
2013-12-30T14:18:47.700Z,38.8325,-122.8082,2.7,1.2,Md,,46.8,0.00898315,0.02,nc,nc72132961,2013-12-30T15:25:03.649Z,"7km W of Cobb, California",earthquake
2013-12-30T14:02:41.000Z,60.7054,-152.195,97.9,2.2,ml,36,89.9999928000006,0.2667996,0.7,ak,ak10918984,2013-12-30T14:05:52.159Z,"38km NE of Redoubt Volcano, Alaska",earthquake
2013-12-30T13:59:26.900Z,45.9081,149.8647,149,4.7,mb,,165,5.022,0.63,us,usc000lu44,2013-12-30T22:02:01.841Z,"171km ENE of Kuril'sk, Russia",earthquake
2013-12-30T13:39:07.000Z,63.4747,-151.347,4.7,1.5,ml,11,115.199990784001,0.2039176,1.06,ak,ak10918981,2013-12-30T13:42:11.650Z,"119km W of Cantwell, Alaska",earthquake
2013-12-30T13:38:34.387Z,35.916,-114.8036,5.9699,2.89,ml,11,162.63,0.23,0.1138,nn,nn00432623,2013-12-31T15:44:04.721Z,"7km SSE of Boulder City, Nevada",earthquake
2013-12-30T12:40:32.620Z,33.1596667,-115.6358333,1.01,1.04,ml,11,107,0.01257,0.16,ci,ci11407490,2013-12-30T20:52:11.390Z,"11km WNW of Calipatria, California",earthquake
2013-12-30T12:39:10.000Z,63.0941,-151.3253,0.7,1.9,ml,19,100.799991936001,0.4383779,0.53,ak,ak10918976,2013-12-30T12:41:57.470Z,"106km NW of Talkeetna, Alaska",earthquake
2013-12-30T12:32:16.700Z,17.9221,-67.1054,2,1.8,Md,3,306,0.07456017,0.18,pr,pr13364003,2013-12-30T16:11:15.373Z,"8km SW of La Parguera, Puerto Rico",earthquake
2013-12-30T12:26:32.000Z,62.2204,-153.3315,0,1.4,ml,6,140.399988768001,0.8551962,0.94,ak,ak10918975,2013-12-30T12:41:06.377Z,"142km SE of McGrath, Alaska",earthquake
2013-12-30T12:20:07.600Z,33.3602,-116.364,14.9,1,Ml,21,176.4,0.09881468,0.14,ci,ci11407482,2013-12-30T12:22:49.936Z,"11km N of Borrego Springs, California",earthquake
2013-12-30T12:19:06.100Z,38.9592,-111.3937,1.6,1.4,Ml,,72,0.17966306,0.12,uu,uu60050412,2013-12-30T17:40:20.826Z,"27km WSW of Ferron, Utah",earthquake
2013-12-30T12:12:43.000Z,63.4886,-148.6043,11.5,1.2,ml,11,115.199990784001,0.1410355,0.39,ak,ak10918972,2013-12-30T12:19:05.616Z,"20km ENE of Cantwell, Alaska",earthquake
2013-12-30T12:05:27.500Z,40.486,-121.6037,15.5,1.8,Md,,68.4,0.02694946,0.13,nc,nc72133056,2013-12-30T21:53:05.218Z,"24km E of Shingletown, California",earthquake
2013-12-30T12:01:27.900Z,17.9351,-65.6374,15,2.5,Md,12,216,0.18056137,0.12,pr,pr13364002,2013-12-30T20:03:58.477Z,"25km ESE of El Negro, Puerto Rico",earthquake
2013-12-30T11:43:18.200Z,38.7983,-122.7995,3,1.7,Md,,82.8,0.00898315,0.03,nc,nc72132926,2013-12-30T14:06:05.286Z,"4km WNW of The Geysers, California",earthquake
2013-12-30T11:29:56.600Z,35.5731,-92.2622,1.1,1.7,md,9,97.1999922240006,0.07186522,0.18,nm,nm123013b,2013-12-30T23:32:04.104Z,"2km SSE of Fairfield Bay, Arkansas",earthquake
2013-12-30T11:08:07.000Z,63.2284,-149.6067,98.4,1.4,ml,16,82.7999933760005,0.3772924,0.67,ak,ak10918953,2013-12-30T11:11:31.514Z,"37km WSW of Cantwell, Alaska",earthquake
2013-12-30T11:02:20.000Z,35.3113,-118.579,7.4,1.4,Ml,10,104.4,0.11678099,0.12,ci,ci11407474,2013-12-30T11:04:39.574Z,"17km NNE of Bear Valley Springs, California",earthquake
2013-12-30T10:58:02.000Z,63.3826,-146.0354,0.2,2.5,ml,41,46.7999962560003,0.1248658,1.21,ak,ak10918944,2013-12-30T19:00:30.390Z,"67km SW of Deltana, Alaska",earthquake
2013-12-30T10:54:24.400Z,17.9365,-65.6351,16,3,Md,23,208.8,0.17696811,0.21,pr,pr13364001,2013-12-30T18:56:52.156Z,"24km SW of Esperanza, Puerto Rico",earthquake
2013-12-30T10:46:54.000Z,64.675,-149.0236,4,1.3,ml,9,118.799990496001,0.08444164,0.39,ak,ak10918558,2013-12-30T10:51:37.824Z,"11km NNE of North Nenana, Alaska",earthquake
2013-12-30T10:46:28.500Z,35.9952,-120.5647,4.2,1.8,Md,,75.6,0.02694946,0.07,nc,nc72132916,2013-12-31T02:08:03.801Z,"24km SW of Coalinga, California",earthquake
2013-12-30T10:32:54.200Z,34.4353,-92.8545,0.1,1.7,md,6,230.399981568001,0.05389892,0.3,nm,nm123013a,2013-12-30T17:25:38.488Z,"8km NNW of Malvern, Arkansas",earthquake
2013-12-30T09:59:21.000Z,62.1422,-148.848,15.8,2.4,ml,49,28.7999976960002,0.3719025,0.75,ak,ak10918548,2013-12-30T10:11:21.578Z,"38km N of Sutton-Alpine, Alaska",earthquake
2013-12-30T09:44:19.570Z,36.1934,141.2992,53.84,4.7,mb,,125,2.522,1.24,us,usc000lu22,2013-12-30T11:22:26.548Z,"64km ENE of Kashima-shi, Japan",earthquake
2013-12-30T09:43:20.900Z,36.6055,-121.2167,9.6,2.3,Md,,28.8,0.07186522,0.05,nc,nc72132901,2013-12-31T03:23:02.054Z,"22km NNE of Soledad, California",earthquake
2013-12-30T09:33:17.210Z,5.4016,125.7434,138.46,4.7,mb,,49,1.665,0.57,us,usc000lu1n,2013-12-30T17:35:50.640Z,"31km E of Sarangani, Philippines",earthquake
2013-12-30T09:32:54.000Z,63.5587,-147.4879,3.5,1.5,ml,20,97.1999922240006,0.4850903,0.98,ak,ak10918155,2013-12-30T09:38:02.030Z,"75km ENE of Cantwell, Alaska",earthquake
2013-12-30T09:24:16.000Z,59.5158,-152.1971,83.2,3.8,ml,57,111.599991072001,0.3090205,0.6,ak,ak10918145,2013-12-30T10:54:35.172Z,"35km SW of Anchor Point, Alaska",earthquake
2013-12-30T09:15:47.900Z,46.1285,-122.4888,16.8,1.3,Ml,,111.6,0.08983153,0.12,uw,uw60663136,2013-12-30T20:03:32.345Z,"24km N of Amboy, Washington",earthquake
2013-12-30T09:03:03.000Z,33.9732,-116.6477,11.5,1.8,Ml,59,36,0.06288207,0.17,ci,ci11407442,2013-12-30T09:14:34.000Z,"10km SW of Morongo Valley, California",earthquake
2013-12-30T08:29:14.000Z,62.3123,-149.1904,33.3,1.1,ml,7,208.799983296001,0.5425824,0.19,ak,ak10917767,2013-12-30T08:34:24.640Z,"38km ENE of Y, Alaska",earthquake
2013-12-30T08:23:00.000Z,61.5189,-149.8873,34.7,1.5,ml,8,118.799990496001,0.367411,0.14,ak,ak10917763,2013-12-30T08:29:28.192Z,"3km E of Big Lake, Alaska",earthquake
2013-12-30T07:53:51.300Z,33.0095,-116.2313,7,1.2,Ml,28,90,0.09881468,0.25,ci,ci11407418,2013-12-30T07:56:23.642Z,"30km SSE of Borrego Springs, California",earthquake
2013-12-30T07:43:50.130Z,3.7895,95.8922,62.97,4.2,mb,,183,1.774,0.9,us,usc000lu0v,2013-12-30T15:46:41.446Z,"46km SW of Meulaboh, Indonesia",earthquake
2013-12-30T07:23:33.110Z,37.3636,-117.097,16,1.17,ml,8,170,0.387,,nn,nn00432619,2013-12-31T14:58:42.845Z,"40km SSE of Goldfield, Nevada",earthquake
2013-12-30T07:21:35.000Z,60.6174,-142.9587,8.6,1.4,ml,8,118.799990496001,0.1500187,0.03,ak,ak10917371,2013-12-30T07:25:37.174Z,"67km NNW of Cape Yakataga, Alaska",earthquake
2013-12-30T07:09:53.000Z,60.9196,-150.8561,62,2.1,ml,28,46.7999962560003,0.2093075,0.79,ak,ak10917364,2013-12-30T07:17:25.677Z,"34km NE of Nikiski, Alaska",earthquake
2013-12-30T07:09:13.000Z,62.6826,-151.8442,2.8,1.8,ml,11,154.799987616001,0.2659013,0.49,ak,ak10917365,2013-12-30T07:12:30.322Z,"97km WNW of Talkeetna, Alaska",earthquake
2013-12-30T07:01:14.755Z,38.5551,-119.6174,10.4507,1.28,ml,18,88.64,0.149,0.1071,nn,nn00432618,2013-12-30T19:41:19.000Z,"34km SW of Smith Valley, Nevada",earthquake
2013-12-30T06:56:43.000Z,36.1542,-118.067,1.7,1.6,Ml,10,158.4,0.17966306,0.06,ci,ci11407402,2013-12-30T06:59:13.348Z,"50km S of Lone Pine, California",earthquake
2013-12-30T06:35:07.000Z,64.91,-150.7762,8.1,1.6,ml,9,125.999989920001,0.1203742,0.51,ak,ak10917357,2013-12-30T06:38:04.455Z,"12km SSW of Manley Hot Springs, Alaska",earthquake
2013-12-30T06:23:28.000Z,62.3481,-149.8353,87.6,1.4,ml,7,230.399981568001,0.760873,5.19,ak,ak10917356,2013-12-30T06:38:03.844Z,"14km E of Talkeetna, Alaska",earthquake
2013-12-30T06:20:29.000Z,51.5291,-175.6309,44.5,2.5,ml,11,230.399981568001,0.5758201,0.51,ak,ak10917351,2013-12-30T14:23:01.466Z,"81km ESE of Adak, Alaska",earthquake
2013-12-30T05:47:46.000Z,60.9836,-151.0051,56,1.4,ml,10,104.399991648001,0.4949717,0.22,ak,ak10917348,2013-12-30T06:24:16.720Z,"36km NNE of Nikiski, Alaska",earthquake
2013-12-30T05:37:52.000Z,34.071,-117.2943,16.6,1.4,Ml,34,61.2,0.09881468,0.14,ci,ci11407394,2013-12-30T05:40:12.970Z,"1km E of Colton, California",earthquake
2013-12-30T05:20:33.920Z,36.4468,-97.0421,5,2.9,mb_lg,,154,0.76,0.78,us,usc000ltyx,2013-12-31T04:49:44.479Z,"24km WNW of Pawnee, Oklahoma",earthquake
2013-12-30T05:19:41.000Z,64.8958,-150.8507,8.9,1.7,ml,12,104.399991648001,0.1419338,0.72,ak,ak10916973,2013-12-30T05:29:46.162Z,"15km SW of Manley Hot Springs, Alaska",earthquake
2013-12-30T05:16:07.300Z,19.3898,-155.0492,3.3,2.3,Ml,,154.8,0.02694946,0.1,hv,hv60612586,2013-12-31T02:25:22.166Z,"13km SSE of Fern Acres, Hawaii",earthquake
2013-12-30T05:15:55.000Z,63.1775,-144.6738,7.4,1.7,ml,14,79.1999936640005,0.4150217,0.49,ak,ak10916970,2013-12-30T05:21:03.201Z,"82km SSE of Deltana, Alaska",earthquake
2013-12-30T05:10:55.000Z,62.4353,-149.1426,28.5,1.1,ml,6,118.799990496001,0.3710042,0.33,ak,ak10916969,2013-12-30T05:29:45.566Z,"47km NE of Y, Alaska",earthquake
2013-12-30T05:01:49.700Z,34.8865,-119.0305,20.6,1.7,Ml,18,90,0.11678099,0.16,ci,ci11407386,2013-12-30T05:04:02.795Z,"10km NW of Frazier Park, California",earthquake
2013-12-30T04:55:24.400Z,37.4353,-118.4957,6.2,1.5,Md,,100.8,0.05389892,0.07,nc,nc72132841,2013-12-30T08:06:01.803Z,"8km NW of Dixon Lane-Meadow Creek, California",earthquake
2013-12-30T04:53:36.100Z,38.8165,-122.8075,3.6,2.1,Md,,75.6,0.00898315,0.03,nc,nc72132831,2013-12-30T12:56:11.216Z,"6km NW of The Geysers, California",earthquake
2013-12-30T04:40:45.000Z,61.2502,-146.8729,18.1,3.5,ml,93,32.3999974080002,0.2353586,0.61,ak,ak10916580,2013-12-30T08:54:39.271Z,"31km WNW of Valdez, Alaska",earthquake
2013-12-30T04:38:05.200Z,38.8288,-122.8055,4.4,1,Md,,180,0.02694946,0.06,nc,nc72132821,2013-12-30T05:20:04.140Z,"7km W of Cobb, California",earthquake
2013-12-30T03:56:32.000Z,61.2365,-150.3353,45.7,1.2,ml,5,143.999988480001,0.3000373,0.01,ak,ak10916576,2013-12-30T03:58:53.893Z,"23km W of Anchorage, Alaska",earthquake
2013-12-30T03:49:30.400Z,38.819,-122.8058,3.5,1,Md,,176.4,0.02694946,0.01,nc,nc72132796,2013-12-30T06:14:04.862Z,"6km NW of The Geysers, California",earthquake
2013-12-30T03:42:53.000Z,60.4623,-140.8872,3.1,1.9,ml,17,104.399991648001,0.2793761,0.61,ak,ak10916572,2013-12-30T03:48:52.426Z,"96km ENE of Cape Yakataga, Alaska",earthquake
2013-12-30T03:23:15.700Z,38.8218,-122.792,3.3,1.1,Md,,50.4,0.00898315,0.02,nc,nc72132781,2013-12-30T05:48:02.110Z,"5km W of Cobb, California",earthquake
2013-12-30T03:19:10.900Z,33.7172,-116.8227,17.5,1,Ml,13,201.6,0.08983153,0.06,ci,ci11407370,2013-12-30T03:22:07.382Z,"7km ESE of Valle Vista, California",earthquake
2013-12-30T03:18:33.700Z,33.7053,-116.8295,17.8,1.9,Ml,58,28.8,0.08084838,0.19,ci,ci11407362,2013-12-30T03:29:35.470Z,"7km SE of Valle Vista, California",earthquake
2013-12-30T03:18:09.600Z,33.7177,-116.834,19.3,1.6,Ml,39,36,0.08084838,0.24,ci,ci11407354,2013-12-30T03:29:29.920Z,"6km ESE of Valle Vista, California",earthquake
2013-12-30T02:29:03.400Z,39.4465,-120.282,7.5,1.5,Md,,90,0.01796631,0.04,nc,nc72132751,2013-12-30T03:50:04.571Z,"15km NW of Truckee, California",earthquake
2013-12-30T02:13:02.200Z,34.0427,-117.2473,16.7,1.5,Ml,50,50.4,0.07186522,0.17,ci,ci11407346,2013-12-30T02:23:53.780Z,"1km ESE of Loma Linda, California",earthquake
2013-12-30T01:32:46.940Z,16.7811,-86.129,10,4.1,mb,,95,2.924,1.2,us,usc000lty1,2013-12-30T20:48:23.084Z,"47km NW of Savannah Bight, Honduras",earthquake
2013-12-30T01:27:47.000Z,61.6314,-150.749,2.7,1.1,ml,8,100.799991936001,0.167985,0.81,ak,ak10915825,2013-12-30T08:15:10.062Z,"39km WSW of Willow, Alaska",earthquake
2013-12-30T01:26:24.000Z,35.9493,-117.672,3.3,1.2,Ml,10,72,0.06288207,0.09,ci,ci11407330,2013-12-30T01:28:41.607Z,"31km NW of Searles Valley, California",earthquake
2013-12-30T01:18:59.000Z,61.5129,-149.7643,37.9,1.1,ml,7,115.199990784001,0.3117154,0.08,ak,ak10915824,2013-12-30T01:22:49.039Z,"8km W of Knik-Fairview, Alaska",earthquake
2013-12-30T01:01:50.000Z,59.2039,-141.1345,11,2.2,ml,13,259.199979264002,0.9926384,1.41,ak,ak10915461,2013-12-30T01:12:47.638Z,"88km WSW of Yakutat, Alaska",earthquake
2013-12-30T00:56:25.100Z,38.8133,-122.8268,2.9,1,Md,,86.4,0.00898315,0.03,nc,nc72132721,2013-12-30T01:34:04.990Z,"7km WNW of The Geysers, California",earthquake
2013-12-30T00:54:38.200Z,44.7803,-110.7537,4.1,1.6,Ml,,97.2,0.06288207,0.17,uu,uu60050387,2013-12-30T18:43:26.326Z,"30km ENE of West Yellowstone, Montana",earthquake
2013-12-30T00:51:49.200Z,38.9515,-111.402,9.5,1.2,Md,,147.6,0.1706799,0.12,uu,uu60050382,2013-12-30T18:50:11.384Z,"28km SW of Ferron, Utah",earthquake
2013-12-30T00:42:32.300Z,44.7803,-110.7547,4.3,2,Ml,,97.2,0.06288207,0.17,uu,uu60050377,2013-12-30T19:08:41.517Z,"30km ENE of West Yellowstone, Montana",earthquake
2013-12-30T00:33:18.600Z,19.0977,-64.818,50,2.6,Md,4,255.6,0.5874982,0.25,pr,pr13364000,2013-12-30T08:35:49.752Z,"78km NNW of Road Town, British Virgin Islands",earthquake
2013-12-30T00:12:58.250Z,6.7399,-72.982,163.67,4.8,mb,,40,2.302,0.7,us,usc000ltx3,2013-12-30T02:07:51.606Z,"6km NE of Aratoca, Colombia",earthquake
2013-12-30T00:04:04.230Z,43.7214,-111.1026,4.38,3.1,ml,,186,0.099,0.17,us,usc000lty4,2013-12-30T21:40:24.775Z,"0km ESE of Driggs, Idaho",earthquake
2013-12-30T00:02:17.210Z,34.0351667,-117.2301667,17.86,1.26,ml,29,78,0.08259,0.12,ci,ci11407314,2013-12-30T20:24:16.280Z,"3km ESE of Loma Linda, California",earthquake
2013-12-30T00:02:17.130Z,34.0376667,-117.2306667,18.4,1.28,ml,14,79,0.09823,0.07,ci,ci11407306,2013-12-30T20:16:54.690Z,"3km ESE of Loma Linda, California",earthquake
2013-12-29T23:19:52.300Z,36.4992,-121.08,4.3,1.1,Md,,122.4,0.00898315,0.02,nc,nc72132701,2013-12-30T00:43:04.617Z,"23km ENE of Soledad, California",earthquake
2013-12-29T23:18:16.000Z,64.7812,-148.8532,16.3,1.2,ml,9,125.999989920001,0.2102058,0.59,ak,ak10915091,2013-12-30T07:55:17.299Z,"25km NNE of North Nenana, Alaska",earthquake
2013-12-29T23:18:11.000Z,63.2944,-151.077,17.6,1.3,ml,4,143.999988480001,0.2667996,0.04,ak,ak10915092,2013-12-29T23:29:22.349Z,"107km W of Cantwell, Alaska",earthquake
2013-12-29T23:00:50.000Z,64.8955,-150.7823,7.9,1.6,ml,13,125.999989920001,0.1356456,0.62,ak,ak10915086,2013-12-29T23:12:58.697Z,"13km SSW of Manley Hot Springs, Alaska",earthquake
2013-12-29T22:27:36.000Z,19.2175,-68.3261,25,3.1,Md,11,288,0.70068592,0.21,pr,pr13363011,2013-12-30T06:30:08.487Z,"70km N of Punta Cana, Dominican Republic",earthquake
2013-12-29T22:22:40.200Z,38.8157,-122.8225,2.5,1.1,Md,,108,0.00898315,0.02,nc,nc72132681,2013-12-29T23:27:10.378Z,"7km NW of The Geysers, California",earthquake
2013-12-29T22:00:34.300Z,33.249,-116.2042,8.6,1.2,Ml,29,100.8,0.31441035,0.24,ci,ci11407282,2013-12-29T22:03:24.593Z,"15km E of Borrego Springs, California",earthquake
2013-12-29T21:46:20.090Z,36.7314,-4.1383,68.4,4.2,mb,,85,0.38,0.4,us,usc000ltvq,2013-12-30T05:48:51.253Z,"5km SW of Velez-Malaga, Spain",earthquake
2013-12-29T21:26:53.000Z,60.2862,-141.6528,1.4,1.5,ml,9,125.999989920001,0.182358,0.94,ak,ak10914430,2013-12-29T21:33:28.697Z,"49km ENE of Cape Yakataga, Alaska",earthquake
2013-12-29T20:45:25.000Z,62.047,-149.5474,14.9,2.2,ml,51,32.3999974080002,0.4015469,0.75,ak,ak10914365,2013-12-29T20:49:27.416Z,"20km SE of Y, Alaska",earthquake
2013-12-29T20:08:04.530Z,-45.669,-76.5454,26.73,4.9,mb,,108,6.263,1.32,us,usc000ltu0,2013-12-30T00:09:48.101Z,"291km W of Puerto Chacabuco, Chile",earthquake
2013-12-29T20:07:01.000Z,62.0366,-149.2273,48.3,1.2,ml,4,226.799981856001,0.3000373,0.7,ak,ak10914058,2013-12-29T20:10:08.187Z,"32km N of Fishhook, Alaska",earthquake
2013-12-29T20:04:10.000Z,62.0069,-149.8425,73.7,1.7,ml,25,61.1999951040004,0.3772924,0.83,ak,ak10914031,2013-12-29T20:15:02.713Z,"17km S of Y, Alaska",earthquake
2013-12-29T19:57:43.000Z,38.7582,-122.734,2.1,1,Md,,68.4,0.00898315,0.07,nc,nc72132651,2013-12-29T21:40:04.059Z,"2km SE of The Geysers, California",earthquake
2013-12-29T19:45:02.800Z,36.634,-121.3243,13.1,1.6,Md,,46.8,0.02694946,0.04,nc,nc72132646,2013-12-29T21:40:04.057Z,"17km NE of Gonzales, California",earthquake
2013-12-29T19:36:25.000Z,64.321,-149.6389,27.4,1.1,ml,5,115.199990784001,0.2084091,0.04,ak,ak10914003,2013-12-29T19:40:11.428Z,"38km SW of North Nenana, Alaska",earthquake
2013-12-29T19:28:50.400Z,51.6303,-177.2902,62.64,4.2,mb,,182,0.237,1.01,us,usc000ltti,2013-12-30T07:34:18.862Z,"51km WSW of Adak, Alaska",earthquake
2013-12-29T18:59:34.000Z,62.2291,-146.9761,95.7,1.4,ml,10,97.1999922240006,0.4284964,0.68,ak,ak10913673,2013-12-29T19:02:27.779Z,"75km W of Glennallen, Alaska",earthquake
2013-12-29T18:46:30.800Z,48.4038,-114.2528,14.4,1.9,Md,15,136.8,0.3997503,0.23,mb,mb13346300,2013-12-30T17:04:07.642Z,"6km E of Whitefish, Montana",earthquake
2013-12-29T18:39:46.300Z,33.9933,-117.0602,12.7,1.9,Ml,74,25.2,0.06288207,0.19,ci,ci11407250,2013-12-29T19:00:32.045Z,"0km NW of Calimesa, California",earthquake
2013-12-29T18:20:13.400Z,38.2918,-119.0827,14.6,2.1,Md,,118.8,0.25152828,0.1,nc,nc72132626,2013-12-30T17:43:08.576Z,"13km ENE of Bridgeport, California",earthquake
2013-12-29T18:01:37.000Z,17.9291,-67.1289,5,1.2,Md,3,306,0.07905175,0.07,pr,pr13363010,2013-12-29T19:53:06.090Z,"7km SE of Pole Ojea, Puerto Rico",earthquake
2013-12-29T17:49:53.830Z,10.4808,126.9474,22.5,5.1,mb,,107,14.32,0.77,us,usc000ltrz,2013-12-30T01:53:02.522Z,"108km ENE of San Isidro, Philippines",earthquake
2013-12-29T17:39:29.480Z,-21.2858,-68.5656,131.12,4.7,mb,,103,1.358,0.84,us,usc000ltrn,2013-12-30T01:42:07.654Z,"136km NNE of Calama, Chile",earthquake
2013-12-29T17:34:17.500Z,34.0323,-116.7543,10,1.1,Ml,19,86.4,0.04491576,0.28,ci,ci11407218,2013-12-29T17:37:02.371Z,"13km NNE of Cabazon, California",earthquake
2013-12-29T17:24:47.500Z,36.0388,-117.7742,2.5,1.6,Ml,10,115.2,0.00898315,0.12,ci,ci11407210,2013-12-29T17:27:02.312Z,"43km N of Inyokern, California",earthquake
2013-12-29T17:08:44.190Z,41.4255,14.3992,10,5.2,mb,,48,0.413,1.09,us,usc000ltr4,2013-12-30T21:17:01.243Z,"5km NNE of San Gregorio, Italy",earthquake
2013-12-29T16:59:19.430Z,-6.7196,130.4838,100.35,4.7,mb,,106,1.492,0.68,us,usc000ltr2,2013-12-30T01:01:47.825Z,"164km NW of Saumlaki, Indonesia",earthquake
2013-12-29T16:46:58.000Z,61.4342,-150.0692,3.5,2,ml,29,64.7999948160004,0.3242918,0.79,ak,ak10913001,2013-12-29T16:49:26.723Z,"11km SSW of Big Lake, Alaska",earthquake
2013-12-29T16:46:33.700Z,19.4172,-155.2645,2.9,1.8,ml,,107.999991360001,0.008983153,0.16,hv,hv60612231,2013-12-29T16:52:17.000Z,"3km WSW of Volcano, Hawaii",earthquake
2013-12-29T16:32:00.700Z,36.0455,-121.04,11,2.7,Md,,46.8,0.10779783,0.1,nc,nc72132601,2013-12-31T00:21:06.068Z,"20km SSE of King City, California",earthquake
2013-12-29T16:28:35.100Z,38.8172,-122.7635,2.5,1.5,Md,,39.6,0.01796631,0.03,nc,nc72132591,2013-12-29T18:46:05.599Z,"3km W of Cobb, California",earthquake
2013-12-29T16:27:22.800Z,33.4973,-116.8883,18.2,1.2,Ml,19,104.4,0.13474729,0.36,ci,ci11407194,2013-12-29T16:29:52.013Z,"6km NNW of Aguanga, California",earthquake
2013-12-29T16:26:54.300Z,33.8917,-116.8637,15,1.3,Ml,40,64.8,0.09881468,0.14,ci,ci11407186,2013-12-29T16:37:48.680Z,"3km SSE of Banning, California",earthquake
2013-12-29T16:19:55.300Z,37.6557,-118.9392,4,1.1,Md,,93.6,0.00898315,0.02,nc,nc72132581,2013-12-29T18:05:06.288Z,"3km ENE of Mammoth Lakes, California",earthquake
2013-12-29T16:11:09.600Z,17.9083,-67.1343,7,1.6,Md,3,313.2,0.099713,0.09,pr,pr13363009,2013-12-29T19:38:38.537Z,"9km SE of Pole Ojea, Puerto Rico",earthquake
2013-12-29T16:09:54.900Z,38.8138,-122.8155,3.3,1.1,Md,,86.4,0.00898315,0.03,nc,nc72132576,2013-12-29T17:41:08.799Z,"6km NW of The Geysers, California",earthquake
2013-12-29T16:03:37.500Z,38.7555,-122.714,1.7,1,Md,,93.6,0.01796631,0.02,nc,nc72132571,2013-12-29T17:41:03.790Z,"4km ESE of The Geysers, California",earthquake
2013-12-29T15:52:23.400Z,18.3847,-68.4175,146,3.4,Md,14,266.4,0.13295066,0.56,pr,pr13363007,2013-12-29T23:54:52.653Z,"20km E of Boca de Yuma, Dominican Republic",earthquake
2013-12-29T15:37:36.880Z,1.2925,126.2786,33.33,5.7,mwb,,25,1.204,0.85,us,usc000ltqk,2013-12-31T16:57:54.000Z,"123km E of Bitung, Indonesia",earthquake
