Date,TimeUTC,Latitude,Longitude,Magnitude,Depth
2010/10/08,05:43:07.6, 2.833,128.228,6.2,116
2010/10/08,05:40:59.4,51.254,-175.244,4.6, 37
2010/10/08,05:38:24.3,51.193,-175.149,2.6, 26
2010/10/08,05:24:56.5,51.215,-175.249,2.5, 27
2010/10/08,05:23:03.5,51.245,-175.094,3.0, 13
2010/10/08,05:21:46.6,51.172,-175.084,3.1,  5
2010/10/08,05:17:36.1,51.290,-175.257,2.8, 12
2010/10/08,05:12:32.8,51.189,-175.098,2.8, 26
2010/10/08,05:08:24.1,51.253,-175.171,3.3,  6
2010/10/08,05:06:34.8,51.239,-175.246,2.7, 10
2010/10/08,05:00:40.0,51.242,-175.101,3.0,  6
2010/10/08,04:59:18.2,51.202,-175.24,4.0,  6
2010/10/08,04:58:47.6,51.404,-175.255,2.6,  6
2010/10/08,04:56:31.7,51.202,-175.255,3.1,  8
2010/10/08,04:52:13.0, 0.535,126.287,4.4, 66
2010/10/08,04:47:56.2,51.225,-175.167,3.5, 30
2010/10/08,04:44:18.2,51.475,-175.339,2.5, 26
2010/10/08,04:39:33.9,51.232,-175.235,4.2, 13
2010/10/08,04:33:11.1,51.242,-175.177,2.5,  4
2010/10/08,04:31:30.0,51.237,-175.176,2.8, 16
2010/10/08,04:30:23.5,51.265,-175.154,3.2, 10
2010/10/08,04:28:25.0,51.198,-175.192,4.6, 28
2010/10/08,04:27:09.8,51.298,-175.245,2.9, 13
2010/10/08,04:24:52.4,51.271,-175.171,3.4, 12
2010/10/08,04:23:21.0,51.324,-175.248,3.3, 25
2010/10/08,04:19:14.9,51.334,-175.203,5.7,  7
2010/10/08,04:18:37.8,51.152,-174.73,4.4, 14
2010/10/08,04:18:19.1,51.259,-175.197,4.2, 20
2010/10/08,04:17:12.7,51.366,-175.263,3.9, 36
2010/10/08,04:16:25.6,51.298,-175.131,3.4, 26
2010/10/08,04:15:05.4,51.273,-175.244,2.5, 27
2010/10/08,04:13:49.3,51.238,-175.158,3.0, 28
2010/10/08,04:10:29.7,51.254,-175.256,4.4, 25
2010/10/08,04:09:26.3,51.227,-175.142,3.3, 26
2010/10/08,04:08:23.7,51.292,-175.284,4.1, 26
2010/10/08,04:07:43.6,51.302,-175.201,2.7, 11
2010/10/08,04:05:12.2,51.195,-175.15,4.3, 26
2010/10/08,04:03:41.9,51.281,-175.325,3.2, 26
2010/10/08,04:02:41.2,51.237,-175.305,3.1, 26
2010/10/08,04:00:48.6,51.332,-175.288,4.4, 26
2010/10/08,03:59:25.6,51.346,-175.297,3.3, 26
2010/10/08,03:58:08.5,51.261,-175.161,4.5, 22
2010/10/08,03:56:53.9,51.203,-175.157,4.7,  6
2010/10/08,03:55:29.8,51.292,-175.153,2.9,  9
2010/10/08,03:49:10.7,51.287,-175.18,6.0, 28
2010/10/08,03:46:06.6,51.312,-175.235,2.5, 11
2010/10/08,03:40:49.3,51.253,-175.203,4.5, 30
2010/10/08,03:35:44.8,51.287,-175.251,3.4, 30
2010/10/08,03:35:16.2,51.276,-175.253,3.3, 21
2010/10/08,03:33:48.6,51.260,-175.246,3.5, 24
2010/10/08,03:32:45.9,51.310,-175.293,3.1, 26
2010/10/08,03:27:22.1,32.600,-115.733,3.2,  4
2010/10/08,03:26:13.7,51.374,-175.361,6.4, 19
2010/10/08,03:20:18.5,58.388,-154.951,2.6,114
2010/10/08,03:14:54.6,-9.48,119.230,4.0, 80
2010/10/08,02:46:27.2,-54.972,-0.413,4.3, 10
2010/10/08,02:40:34.9,-4.85,133.49 ,4.3, 10
2010/10/08,01:01:13.9,18.739,-64.661,3.2, 43
2010/10/07,23:05:41.2,51.182,-178.616,2.7, 26
2010/10/07,22:39:35.1,15.475,120.766,4.7, 40
2010/10/07,22:28:59.2,-57.683,-147.913,4.6, 10
2010/10/07,22:17:13.2,-5.154,151.460,4.9,137
2010/10/07,21:10:08.3,32.594,-115.75,3.4,  3
2010/10/07,21:03:11.3,-18.618, 65.347,4.5, 10
2010/10/07,20:04:27.4,-20.565,-178.388,4.7,555
2010/10/07,09:11:01.2,33.498, 90.804,4.9,  8
2010/10/07,07:25:29.7,53.476,160.353,4.8, 49
2010/10/07,04:13:55.0,-7.539,128.697,4.4,137
2010/10/07,04:09:46.0,18.088,-66.955,2.5, 22
2010/10/07,03:41:10.6,42.202,137.528,4.2,291
2010/10/07,03:33:07.8,-43.605,172.311,3.9, 12
2010/10/07,03:11:47.0,-21.238,-68.698,4.3,124
2010/10/07,02:54:51.7,61.771,-149.7,2.7, 44
2010/10/07,02:31:06.8,52.653,-166.924,2.6, 11
2010/10/07,01:42:51.8, 1.038,124.395,5.1,188
2010/10/07,01:40:03.3,39.154, 70.285,5.1,  4
2010/10/07,01:32:14.4,59.938,-152.882,2.6,113
2010/10/07,01:21:26.1,28.674, 66.076,4.6, 10
2010/10/06,21:57:41.8, 6.624,124.882,5.2, 53
2010/10/06,21:07:12.2,-6.054,150.879,5.1, 35
2010/10/06,19:43:38.4,-17.819,-173.988,5.7, 86
2010/10/06,17:49:43.8,29.750, 69.555,5.2, 10
2010/10/06,15:57:10.9,19.108,-66.896,2.6, 17
2010/10/06,13:45:07.8,-21.089,-174.372,4.5, 35
2010/10/06,13:27:06.6,-4.936,133.508,4.0, 35
2010/10/06,08:00:20.0,51.109,-179.178,4.8, 46
2010/10/06,04:51:51.1,33.523,133.748,4.6, 37
2010/10/06,04:51:04.7,28.357,104.942,4.4, 55
2010/10/06,04:13:55.2,51.577,-175.156,3.6, 15
2010/10/06,03:26:11.0,32.621, 85.282,4.2, 10
2010/10/06,02:31:04.7,52.191,-170.427,3.3, 15
2010/10/06,02:27:34.7,-22.639,170.945,4.1, 35
2010/10/06,02:20:10.4,-40.762, 78.085,4.6, 10
2010/10/05,23:42:40.6,-57.269,-24.507,5.2, 57
2010/10/05,23:30:08.2,31.099,-115.522,3.4,  8
2010/10/05,22:35:57.6,41.416,142.066,4.9, 61
2010/10/05,21:22:46.5,37.153,-117.376,4.1,  9
2010/10/05,20:29:47.1,-4.73,153.388,5.3, 42
2010/10/05,20:24:04.7,-6.726,150.543,4.8, 35
2010/10/05,20:22:46.3,52.451,-166.828,2.6, 26
2010/10/05,20:20:23.8,-6.754,150.421,4.7, 50
2010/10/05,19:43:55.1,-43.547,172.388,4.0,  5
2010/10/05,19:34:22.7,-8.487,118.498,4.4,157
2010/10/05,19:22:04.4,-3.416,150.976,5.1, 35
2010/10/05,16:54:33.7,-5.113,144.123,4.8, 89
2010/10/05,15:36:19.0,-39.074,174.826,4.0,216
2010/10/05,15:15:25.7,40.963,-124.831,4.4,  7
2010/10/05,13:33:38.5,19.816,121.427,4.2, 38
2010/10/05,13:33:01.6,-39.151,177.368,4.1, 29
2010/10/05,13:28:23.4,37.393,-121.516,3.3,  6
2010/10/05,13:03:51.5,24.245,125.278,4.8, 35
2010/10/05,09:44:47.8,-18.907,-176.085,4.8,241
2010/10/05,08:26:28.1, 6.764,123.687,5.0,602
2010/10/05,05:45:47.4,25.459,141.126,5.1, 10
2010/10/05,04:15:52.7,62.031,-124.072,4.4,  1
2010/10/05,03:44:33.4,-36.111,178.648,4.3,147
2010/10/05,03:37:42.9,-43.571,172.384,3.8,  5
2010/10/05,03:36:47.8,-20.857,-177.768,5.2,467
2010/10/05,01:11:19.5,53.129,-164.519,2.6, 26
2010/10/05,00:32:03.7,-6.678,154.889,4.9, 82
2010/10/05,00:22:22.8,-14.909,-75.995,5.0, 31
2010/10/04,16:43:17.7,-36.368,-73.28,5.0, 40
2010/10/04,16:37:56.8,51.389,-175.712,3.6, 26
2010/10/04,16:26:03.7,53.381,-163.485,2.6, 25
2010/10/04,15:52:41.8,-59.508,149.381,4.9, 10
2010/10/04,15:51:08.3,-5.605,150.030,4.7, 35
2010/10/04,15:31:31.9,51.258,-178.553,2.6, 34
2010/10/04,15:20:04.4,-5.68,149.801,4.7, 76
2010/10/04,15:19:19.1,-5.635,149.602,4.8, 71
2010/10/04,14:59:02.5,24.240,125.284,4.7, 39
2010/10/04,14:51:54.4,49.332,-129.353,4.8, 10
2010/10/04,14:37:00.5,52.161,-167.026,2.6, 26
2010/10/04,14:35:27.3,48.046,153.925,5.1, 77
2010/10/04,14:25:45.7,37.152,-117.376,3.7, 10
2010/10/04,14:16:52.9,40.433,-124.381,2.8, 28
2010/10/04,13:28:38.8,24.270,125.154,6.3, 32
2010/10/04,13:13:55.3,-30.46,-177.44,4.4, 44
2010/10/04,12:08:27.7,19.671,121.775,4.9, 39
2010/10/04,11:48:34.8,19.807,-75.416,5.1, 26
2010/10/04,11:32:22.5,36.405,141.151,4.9, 49
2010/10/04,10:45:34.7,25.482,105.737,4.6, 19
2010/10/04,09:21:51.0,-43.509,172.472,5.2, 10
2010/10/04,05:56:17.4,49.414,-129.181,4.5, 10
2010/10/04,05:11:33.5,-14.828,-75.875,4.9, 49
2010/10/04,04:52:40.1,-2.223,100.859,4.7, 74
2010/10/04,02:47:37.2,42.871,145.515,4.6, 52
2010/10/04,02:46:32.7,29.720, 51.560,4.1, 37
2010/10/04,01:50:02.4,19.381,122.333,4.5, 30
2010/10/04,01:48:14.2,19.328,122.314,4.2, 35
2010/10/04,01:38:29.4,19.354,122.157,5.5, 30
2010/10/04,00:05:59.0,-30.303,-177.696,5.0, 27
2010/10/04,00:05:57.7,-30.245,-178.011,4.6, 20
2010/10/03,23:13:58.0,63.100,-149.048,2.5, 78
2010/10/03,17:20:56.3,-6.594,105.040,4.8, 75
2010/10/03,16:54:18.6,51.409,-175.306,4.8, 51
2010/10/03,16:42:51.8,-32.336,-179.555,5.0,130
2010/10/03,15:49:56.4, 1.518,126.796,4.6, 78
2010/10/03,15:35:33.6,34.942, 26.553,4.3, 10
2010/10/03,15:26:05.8,-4.558,131.269,4.1, 43
2010/10/03,15:20:57.8,34.927, 26.541,5.3, 10
2010/10/03,15:20:33.6,15.906,-59.975,4.1, 39
2010/10/03,14:11:05.2,-19.64,-175.9,4.3,184
2010/10/03,13:28:11.8, 3.758,126.900,4.7, 45
2010/10/03,13:04:43.0,-5.812,127.498,5.0, 19
2010/10/03,11:28:06.4,-7.023,129.558,4.3,166
2010/10/03,11:26:08.0,52.799,-166.967,3.8, 35
2010/10/03,11:25:03.2,52.473,-166.84,4.0, 21
2010/10/03,10:31:57.1,16.917,-100.332,4.0, 10
2010/10/03,08:21:28.6,-6.532,104.998,5.1, 54
2010/10/03,08:10:21.3,52.732,-167.021,4.7, 33
2010/10/03,08:00:17.6,-43.552,171.972,3.8,  5
2010/10/03,07:31:04.6,-16.684,167.511,4.9, 39
2010/10/03,06:29:34.7,-0.891,120.530,4.8, 44
2010/10/03,04:35:09.7,53.413,-163.539,4.8, 25
2010/10/03,04:30:15.4,-47.287,100.249,5.5, 10
2010/10/03,04:22:32.9,-56.164,-26.589,4.1, 35
2010/10/03,04:09:07.2,-5.377,133.000,4.1, 35
2010/10/03,03:51:07.4,-24.04,-67.011,4.1,179
2010/10/03,02:58:10.8,14.014, 93.019,4.8, 39
2010/10/03,02:32:51.7,-47.238, 99.978,4.5, 10
2010/10/03,02:17:57.3,16.161,148.822,4.1, 21
2010/10/03,00:26:53.9,37.075,138.224,5.0, 25
2010/10/02,21:37:53.9,37.116,138.215,4.7, 19
2010/10/02,21:28:06.4,-11.101,161.759,5.2, 36
2010/10/02,21:26:02.9,76.515,  7.904,4.9, 19
2010/10/02,20:17:00.0,37.852,-77.517,3.0, 19
2010/10/02,19:27:40.6,58.212,-155.894,2.5,151
2010/10/02,19:23:11.9,24.332,121.763,4.8, 16
2010/10/02,18:40:10.4,-6.809,150.773,4.6, 13
2010/10/02,17:53:32.8,-30.216,-178.052,4.5, 51
2010/10/02,17:21:59.4,17.398,-66.428,3.0, 58
2010/10/02,14:54:04.9,-4.371,-76.181,4.8,124
2010/10/02,11:29:05.4,-6.559,128.751,5.5,240
2010/10/02,09:56:02.0,35.317,-92.313,2.7,  2
2010/10/02,09:37:49.2,13.312, 50.820,4.0, 10
2010/10/02,09:34:56.5,40.468,-125.73,3.3,  3
2010/10/02,07:51:52.9,44.614,-129.827,4.4, 10
2010/10/02,07:45:29.4,33.114,-116.468,3.0, 11
2010/10/02,07:42:58.1,59.575,-151.939,2.9, 48
2010/10/02,07:39:37.4, 1.810, 96.994,4.4, 39
2010/10/02,07:17:43.3,43.695,145.177,4.4, 92
2010/10/02,07:08:17.9,-43.59,172.272,3.8, 12
2010/10/02,06:31:51.4,-19.023,168.945,4.7,171
2010/10/02,04:29:29.0,-19.738,-70.518,3.7, 36
2010/10/02,03:35:12.7,37.003,138.286,4.5, 39
2010/10/02,03:00:48.4,-12.08,166.161,4.6, 38
2010/10/02,02:56:43.6,54.752,161.222,4.2, 64
2010/10/02,02:54:18.7,-17.448,168.069,5.0, 24
2010/10/02,02:43:14.7,53.925,-163.128,2.7, 26
2010/10/02,02:33:58.6,-21.894,-174.491,5.0, 39
2010/10/02,01:23:44.7,36.010,141.123,4.3, 35
2010/10/01,21:05:19.2,-43.65,172.356,3.9,  5
2010/10/01,17:31:05.5,-36.637,-73.556,4.4, 35
2010/10/01,10:51:40.1,-58.874,-25.151,4.7, 56
2010/10/01,09:09:35.3, 5.863,125.595,4.8, 98
2010/10/01,08:55:41.2,52.184,-169.936,4.6, 29
2010/10/01,07:58:24.2,-4.16,128.684,4.8,163
2010/10/01,07:26:20.6,-18.877,169.566,5.0,286
2010/10/01,07:26:12.7,-17.67,-173.106,5.1, 37
2010/10/01,07:24:47.4,-43.601,172.340,3.8,  9
2010/10/01,06:41:19.7,32.198,-115.252,3.0,  9
2010/10/01,06:28:59.7,52.454,-169.686,4.6, 39
2010/10/01,06:23:30.6,55.099,-157.036,3.6, 25
2010/10/01,06:21:00.0,-5.145,152.922,4.1, 35
2010/10/01,05:23:26.4,37.346,-121.708,2.0,  9
2010/10/01,05:12:16.3,-60.598,-26.931,4.6, 10
2010/10/01,05:00:18.9, 5.270,125.407,5.0,195
2010/10/01,04:52:59.6,13.761,-90.45,4.6, 88
2010/10/01,04:23:51.4,-5.094,152.558,4.4, 66
2010/10/01,03:30:47.2,51.706,178.246,2.5,137
2010/10/01,03:23:27.7,53.449,-165.272,3.1, 26
2010/10/01,03:18:40.7,13.292,-89.07,4.8,120
2010/10/01,02:54:56.9,59.595,-150.906,2.6, 41
2010/10/01,02:02:32.4,51.339,-173.939,2.6,  6
2010/10/01,01:32:43.8,-5.043,133.435,4.3, 33
2010/10/01,01:24:26.1,-10.925,113.794,5.5, 15
2010/10/01,01:02:49.9,50.087,-179.85,2.7, 30
2010/10/01,00:20:12.0, 3.382,-75.574,4.5, 32
2010/09/30,23:30:45.8,-7.922,-71.324,5.0,622
2010/09/30,23:24:05.9,37.253,139.931,4.5, 43
2010/09/30,21:47:21.2, 1.189, 97.223,4.3, 39
2010/09/30,16:57:56.4,37.142,-117.378,3.1,  9
2010/09/30,16:53:26.5,-43.857,171.655,4.1, 18
2010/09/30,15:56:40.7, 6.720,-72.993,4.4,170
2010/09/30,15:28:51.2,-5.188,133.915,4.5, 35
2010/09/30,15:21:33.6,66.878,-135.93,2.7,  2
2010/09/30,14:09:59.7,-5.073,152.534,5.2, 42
2010/09/30,13:34:29.0,58.527,-156.216,2.7,187
2010/09/30,13:32:22.4,-5.103,152.583,5.4, 35
2010/09/30,12:47:10.4,37.080,140.938,4.9, 51
2010/09/30,09:54:10.0, 5.095, 94.791,5.2, 52
2010/09/30,09:00:23.9,19.709,121.482,5.8, 11
2010/09/30,08:37:35.9,37.139,-117.38,4.4,  9
2010/09/30,07:43:38.0,19.088,-63.517,3.5, 48
2010/09/30,07:07:56.4,55.514,-158.396,2.9, 26
2010/09/30,06:27:46.2,-34.54,-73.62,4.3, 35
2010/09/30,06:09:09.4,32.241,-115.36,2.9, 10
2010/09/30,05:39:16.9,-4.94,133.787,4.7, 10
2010/09/30,05:35:30.1,-5.12,133.586,4.3, 35
2010/09/30,05:31:22.5,45.539, 26.249,4.5,135
2010/09/30,05:06:47.3,-7.056,156.146,4.7, 52
2010/09/30,04:53:42.8,72.852,-152.088,4.6, 10
2010/09/30,04:35:02.2,18.697,-64.5,2.9, 35
2010/09/30,04:34:22.1,44.997,-27.969,4.3, 10
2010/09/30,04:30:57.4,34.520, 26.180,4.5, 32
2010/09/30,04:18:52.8,44.18 ,-129.6,3.1, 10
2010/09/30,03:45:02.7,-0.329,133.450,5.6, 18
2010/09/30,03:27:33.3,51.489,-175.93,3.0, 26
2010/09/30,03:14:39.2,-34.973,178.515,4.0,245
2010/09/30,02:11:13.5,51.293,-179.54,2.6, 25
2010/09/30,02:11:03.7,-4.949,133.846,5.5, 16
2010/09/30,01:07:39.0,-5.212,133.872,5.4, 10
2010/09/30,01:02:46.0,-37.991,-72.983,4.6, 40
2010/09/30,00:46:32.6, 3.543,126.767,4.6, 80
2010/09/30,00:26:10.0,-36.249,-74.256,5.8, 20
2010/09/30,00:24:10.4,24.687,141.176,5.3,209
2010/09/29,22:36:39.9, 2.382,126.770,5.0, 51
2010/09/29,21:03:26.6,-4.858,133.682,5.2, 18
2010/09/29,19:06:49.2,-7.288,129.164,5.2,137
2010/09/29,18:49:36.1,-15.491,-172.276,5.4, 35
2010/09/29,17:11:27.7,-4.976,133.725,7.0, 35
2010/09/29,17:10:51.3,-4.905,133.711,6.2, 10
2010/09/29,17:01:42.5,-62.21,165.37 ,4.5, 10
2010/09/29,16:29:49.9,-34.774,-71.626,4.9, 44
2010/09/29,16:23:44.8,37.211,139.990,4.6, 37
2010/09/29,15:59:51.7,51.476,-177.09,2.7, 31
2010/09/29,14:10:46.0, 2.655,128.621,4.3,237
2010/09/29,14:10:14.4,52.666,-169.551,3.4,  4
2010/09/29,13:05:56.2,-65.22,178.65 ,4.1, 10
2010/09/29,12:51:24.2,62.524,-151.152,2.6,  4
2010/09/29,12:25:14.7,-18.717,-175.534,4.8, 35
2010/09/29,12:24:43.5,52.652,-169.548,3.0,  2
2010/09/29,11:33:38.8,53.316,-163.542,2.9, 26
2010/09/29,11:33:32.1, 4.998, 94.736,5.2, 55
2010/09/29,11:13:44.8,59.431,-30.354,4.3, 10
2010/09/29,11:11:59.0,33.349,-116.306,2.9, 13
2010/09/29,10:54:03.2,-55.971,-27.599,4.1,118
2010/09/29,10:43:55.5,25.569,-110.182,4.2, 10
2010/09/29,10:18:35.1,47.056,152.900,4.4, 52
2010/09/29,09:09:25.9,-29.349,143.543,4.6, 10
2010/09/29,07:59:57.2,37.241,139.928,5.5, 10
2010/09/29,07:59:56.3,37.275,139.877,5.7,  5
2010/09/29,04:14:48.1,-36.74,177.221,5.2,282
2010/09/29,03:02:01.9,37.268,139.949,5.0, 42
2010/09/29,02:31:08.2,-6.868,150.484,4.4, 71
2010/09/29,02:19:01.8,13.011,124.784,4.7, 54
2010/09/29,02:16:01.7,-55.944,-27.372,4.4, 35
2010/09/29,02:00:38.0,56.341,162.823,4.8, 35
2010/09/28,23:48:46.2,-22.812,-175.294,5.2, 63
2010/09/28,23:44:36.8, 1.914, 96.951,5.2, 19
2010/09/28,20:38:35.2, 1.407,122.343,4.6, 37
2010/09/28,18:35:47.8,39.728,141.977,4.5, 79
2010/09/28,17:56:11.2,61.606,-146.361,2.6, 38
2010/09/28,17:41:52.0,-30.135,-69.601,4.4,117
2010/09/28,17:33:52.0,24.087,121.739,4.7,  5
2010/09/28,17:04:10.7, 4.051,126.751,4.1, 35
2010/09/28,16:15:50.8,-20.544,170.027,4.6, 31
2010/09/28,15:25:38.6,-22.394,-176.094,4.3,150
2010/09/28,13:13:33.3,-3.387,146.004,4.7, 46
2010/09/28,13:10:11.9,24.063,121.716,4.4, 10
2010/09/28,13:04:00.8,-19.335,169.519,4.5, 33
2010/09/28,12:31:19.3,25.727,126.328,5.1, 29
2010/09/28,12:22:39.8,51.397,-179.83,2.6, 52
2010/09/28,11:29:39.8,45.954,-1.423,4.5,  2
2010/09/28,09:40:49.1,17.869,-67.202,2.6, 26
2010/09/28,09:37:46.3,-65.339,178.291,5.1, 10
2010/09/28,08:46:33.9,18.206,-102.384,4.2, 58
2010/09/28,07:53:30.7,51.526,177.973,3.0, 45
2010/09/28,07:43:35.5,18.366,-67.892,2.9, 10
2010/09/28,04:44:59.2,-43.431,172.143,4.0,  8
2010/09/28,04:39:12.6,22.250,143.502,4.7,143
2010/09/28,04:29:21.0,-34.535,-71.975,4.5, 24
2010/09/28,03:15:03.0,11.884,143.241,5.3, 11
2010/09/28,01:48:15.0,-29.344,-71.175,5.0, 65
2010/09/28,01:44:01.3,42.095,142.533,4.7, 67
2010/09/28,01:25:16.7,34.023,-117.562,2.5,  8
2010/09/27,20:35:27.9,-14.847,-75.713,4.8, 43
2010/09/27,20:30:21.8,-6.308,151.505,4.1, 46
2010/09/27,20:05:17.4,-21.156,-66.705,4.2,206
2010/09/27,19:56:15.2,-18.132,167.549,4.4, 35
2010/09/27,19:18:03.9,-22.874,-175.186,5.1, 24
2010/09/27,17:01:15.9,-8.145,122.419,4.1,194
2010/09/27,16:49:50.2,-20.951,-179.15,4.7,631
2010/09/27,16:13:37.7,43.603,145.623,5.0, 97
2010/09/27,15:49:22.5,24.975,123.554,5.3, 33
2010/09/27,15:40:27.6,25.031,123.672,4.5, 10
2010/09/27,15:28:58.8,-23.526,-175.953,4.3, 35
2010/09/27,14:01:09.9,-21.737,170.850,4.7, 86
2010/09/27,13:35:34.2,54.182,169.327,4.4, 10
2010/09/27,13:30:39.0,-40.694, 78.474,4.5, 10
2010/09/27,13:00:03.7,53.327,108.412,4.4, 10
2010/09/27,11:22:44.9,29.652, 51.693,5.8, 18
2010/09/27,09:25:05.2,-26.381,-64.58,5.1, 10
2010/09/27,08:55:31.9,27.738,142.890,4.6, 10
2010/09/27,07:45:03.0,16.470,-94.642,4.5,  8
2010/09/27,06:43:16.4,-1.079,127.195,4.9, 10
2010/09/27,06:33:50.3,-9.131,118.776,4.8, 10
2010/09/27,04:36:53.1,12.340, 92.573,4.6, 24
2010/09/27,04:12:36.1,52.719,-169.453,2.5,  1
2010/09/27,04:10:35.9,18.103,-65.41,2.5, 14
2010/09/27,02:58:40.6,52.775,-169.634,2.9,  3
2010/09/27,02:25:40.2,51.399,-173.952,3.0, 10
2010/09/27,01:39:15.5,10.025,126.194,4.8, 65
2010/09/27,01:18:10.9,51.270,-173.724,3.6,  7
2010/09/27,00:45:44.8,-18.066,-68.992,4.6,146
2010/09/27,00:28:13.9,57.720,-32.748,5.0, 10
2010/09/27,00:16:14.1,57.716,-32.662,5.4, 13
2010/09/27,00:08:45.6,57.674,-32.776,5.5, 10
2010/09/26,22:50:03.7,-14.028,167.756,4.9, 43
2010/09/26,22:03:17.1,-31.704,179.569,4.7,427
2010/09/26,19:55:48.3,41.040,-99.776,3.0,  5
2010/09/26,19:10:16.5,50.733,-174.802,2.6, 25
2010/09/26,18:27:57.7,52.438,179.732,5.8,226
2010/09/26,17:54:58.7,35.603,140.049,4.8, 50
2010/09/26,17:50:00.7,51.888,-174.68,3.4, 36
2010/09/26,17:20:38.5,-20.999,-179.02,4.8,613
2010/09/26,17:01:59.9,-35.66,-110.68,4.5, 10
2010/09/26,16:03:55.4,51.051,-179.923,2.9, 14
2010/09/26,15:17:18.2,51.229,-173.736,2.8, 10
2010/09/26,15:10:40.1,51.402,-173.782,3.1, 11
2010/09/26,13:53:56.1,-14.335,167.929,4.2, 35
2010/09/26,13:46:07.3,51.410,177.980,2.5, 10
2010/09/26,12:12:41.7,-5.314,133.917,6.0, 30
2010/09/26,11:08:44.3,-5.573,146.462,5.6, 95
2010/09/26,11:03:16.0,51.351,-175.932,2.6, 13
2010/09/26,10:58:48.0,35.609,-97.238,2.5,  3
2010/09/26,10:40:37.6,-21.085,-68.327,4.6,110
2010/09/26,10:32:12.6,-15.128,-173.749,4.6, 10
2010/09/26,10:16:15.4,-21.186,-68.171,5.1, 96
2010/09/26,09:42:24.7,-15.092,-173.522,4.6, 10
2010/09/26,09:34:15.8,-4.48,152.024,4.8,192
2010/09/26,09:26:21.8,-12.645,166.771,4.9,144
2010/09/26,09:19:18.6,51.412,-173.859,2.9, 25
2010/09/26,09:01:58.5,-10.575,161.356,4.1, 35
2010/09/26,09:00:50.2,21.058,121.164,4.4, 16
2010/09/26,08:31:45.6,-14.368,167.919,4.1, 35
2010/09/26,08:03:38.5,13.199,-88.267,4.6, 83
2010/09/26,07:11:29.2,42.691,141.858,4.2,120
2010/09/26,06:44:32.3,-14.283,167.887,5.3, 35
2010/09/26,06:43:16.8,21.636,143.271,4.6,269
2010/09/26,06:37:51.3,40.958, 74.861,4.0, 35
2010/09/26,06:20:02.0,-24.233,-70.374,4.7, 28
2010/09/26,06:08:08.6,60.124,-152.608,2.5, 83
2010/09/26,05:55:45.8,59.899,-153.449,2.5,136
2010/09/26,05:55:10.0,35.558,-97.237,2.5,  5
2010/09/26,05:46:55.2,60.274,-139.583,2.6,  1
2010/09/26,05:33:31.2, 5.754,126.027,5.3,147
2010/09/26,05:29:51.0,-40.459,-72.765,5.1, 61
2010/09/26,04:43:43.1,30.508,141.871,4.1, 14
2010/09/26,04:28:32.2,54.127,-165.144,2.8, 84
2010/09/26,03:28:09.9,43.313,-71.632,3.2,  5
2010/09/26,02:36:01.6,18.179,-67.95,3.0, 94
2010/09/26,01:07:45.4,54.635,-160.948,2.7, 13
2010/09/26,00:23:25.2,-14.375,167.816,5.1, 59
2010/09/25,22:04:17.8,43.809,147.364,4.3, 55
2010/09/25,20:57:26.8,-14.436,167.945,4.4, 35
2010/09/25,20:20:27.0,-14.471,167.659,4.4, 48
2010/09/25,18:43:18.0,12.276,-88.278,4.7, 54
2010/09/25,18:06:06.5,60.101,-152.944,2.9,112
2010/09/25,18:05:01.9,-31.676,-178.139,4.2, 35
2010/09/25,18:02:44.4,-39.625,-74.955,4.9, 35
2010/09/25,17:01:20.5,52.506,-169.202,3.0,  5
2010/09/25,16:49:26.3,31.230,-115.648,4.1, 11
2010/09/25,16:47:38.5,31.244,-115.652,4.2,  7
2010/09/25,16:14:30.8, 4.390,125.899,4.1,160
2010/09/25,14:55:49.1,52.615,-169.668,3.4,  5
2010/09/25,14:10:03.9,51.514,-175.939,2.5, 24
2010/09/25,13:57:13.3,-43.595,172.588,3.8, 15
2010/09/25,12:57:22.4,-0.271,124.502,4.6, 78
2010/09/25,12:19:26.0,34.109,-96.715,3.3,  5
2010/09/25,12:06:04.7, 2.256,126.859,4.4, 35
2010/09/25,12:05:59.9,62.854,-149.512,5.4, 84
2010/09/25,11:24:30.8,-3.535,100.570,4.2, 35
2010/09/25,10:56:26.6,17.080,-99.991,4.0, 10
2010/09/25,10:54:54.8,-20.543,-68.829,4.9,105
2010/09/25,10:16:10.1,-3.043,141.346,4.0, 35
2010/09/25,09:49:12.6,19.000,-65.455,3.2, 33
2010/09/25,09:10:13.9,-18.553,168.885,4.2,214
2010/09/25,08:01:50.4,-43.546,172.656,4.0,  9
2010/09/25,07:58:18.8,-43.523,172.688,4.1,  7
2010/09/25,07:46:30.1,-43.528,172.640,3.8,  8
2010/09/25,07:40:58.7,17.135,-94.534,4.0,162
2010/09/25,07:37:12.7,36.344, 71.522,4.4, 99
2010/09/25,07:12:37.7,12.945,124.780,4.7, 57
2010/09/25,06:52:40.8,19.021,-65.454,3.1, 43
2010/09/25,06:23:04.2,-6.582,106.146,4.7,134
2010/09/25,06:01:58.3,50.172,179.330,3.5, 10
2010/09/25,04:30:23.2,18.914,-65.381,3.2, 63
2010/09/25,04:29:34.4, 6.183,127.433,4.3, 36
2010/09/25,04:24:04.8,52.619,-169.256,3.2,  5
2010/09/25,03:29:12.2,13.162,125.722,4.8, 47
2010/09/25,03:07:38.8,-29.83,-177.29,4.1, 47
