Src,EqId,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,b0009sl1,?,"Friday, May 18, 2012 13:29:57 UTC",-24.271,-66.99,4.6,131.7,?,"68km W of San Antonio de los Cobres, Argentina"
us,b0009skx,?,"Friday, May 18, 2012 13:12:12 UTC",34.13,1.79,4.5,15.7,?,"28km W of Aflou, Algeria"
us,b0009skh,?,"Friday, May 18, 2012 12:45:53 UTC",34.5349,69.6007,4.8,9.96,?,"35km S of Tagab, Afghanistan"
us,b0009ska,?,"Friday, May 18, 2012 11:46:26 UTC",49.8606,155.9398,4.7,82.25,?,"91km S of Severo-Kuril'sk, Russia"
us,b0009sk2,?,"Friday, May 18, 2012 11:21:34 UTC",35.8032,140.6598,4.6,47.06,?,"6km SE of Omigawa, Japan"
us,b0009sk5,?,"Friday, May 18, 2012 11:17:51 UTC",52.236,160.138,4.4,57.4,?,"135km SE of Petropavlovsk-Kamchatskiy, Russia"
ci,15150785,?,"Friday, May 18, 2012 10:37:12 UTC",33.3195,-116.4022,3.6,7.5,?,"7km NNW of Borrego Springs, California"
us,b0009sjd,?,"Friday, May 18, 2012 10:04:09 UTC",41.337,47.181,4,9.7,?,"5km ENE of Bas Goynuk, Azerbaijan"
ci,15150729,?,"Friday, May 18, 2012 08:35:05 UTC",32.1413,-115.7537,2.7,9.1,?,"53km SSW of Progreso, Mexico"
us,b0009siu,?,"Friday, May 18, 2012 08:19:00 UTC",36.129,139.695,4.9,64.5,?,"0km SW of Kurihashi, Japan"
us,b0009sil,?,"Friday, May 18, 2012 07:27:48 UTC",-7.826,127.773,4.2,66.9,?,"255km ENE of Dili, East Timor"
us,2012atc7,?,"Friday, May 18, 2012 06:21:58 UTC",55.462,-159.538,2.8,3.1,?,"62km ENE of Sand Point, Alaska"
us,b0009shz,?,"Friday, May 18, 2012 05:56:13 UTC",7.666,-81.115,4.3,36,?,"35km S of Rio de Jesus, Panama"
ak,10475342,?,"Friday, May 18, 2012 04:40:54 UTC",62.6113,-150.3384,2.8,75.6,?,"34km NNW of Talkeetna, Alaska"
mb,12765286,?,"Friday, May 18, 2012 04:30:55 UTC",44.8036,-114.3078,2.5,10.6,?,"33km N of Challis, Idaho"
us,b0009shm,?,"Friday, May 18, 2012 04:26:44 UTC",7.642,-81.02,4.9,10,?,"34km WSW of Las Minas, Panama"
pr,12139000,?,"Friday, May 18, 2012 03:30:06 UTC",19.072,-66.8109,2.9,41,?,"64km N of Hatillo, Puerto Rico"
us,2012atbv,?,"Friday, May 18, 2012 03:13:42 UTC",-25.304,-70.635,3.9,10,?,"18km NW of Taltal, Chile"
us,b0009shf,?,"Friday, May 18, 2012 03:04:51 UTC",11.059,-86.491,4.6,49.9,?,"71km WSW of San Juan del Sur, Nicaragua"
us,2012atc4,?,"Friday, May 18, 2012 02:45:41 UTC",53.288,-161.948,3,33.3,?,"198km SSE of False Pass, Alaska"
us,b0009sgu,?,"Friday, May 18, 2012 02:00:40 UTC",-44.633,-80.097,6.3,10,?,"Off the coast of Aisen, Chile"
us,2012atbq,?,"Friday, May 18, 2012 01:47:26 UTC",-28.586,-177.608,4.3,51.9,?,"80km NNE of Raoul Island, New Zealand"
us,b0009sgs,?,"Friday, May 18, 2012 01:16:10 UTC",8.968,58.227,4.4,10,?,"Carlsberg Ridge"
ci,15150473,?,"Friday, May 18, 2012 01:02:12 UTC",34.2737,-119.5027,2.8,0.1,?,"13km S of Carpinteria, California"
us,b0009sgb,?,"Friday, May 18, 2012 01:01:43 UTC",26.257,128.476,4.8,21.8,?,"60km E of Haebaru, Japan"
us,b0009sg8,?,"Friday, May 18, 2012 01:00:21 UTC",75.369,-120.88,4.3,18,?,"101km SSW of Mould Bay, Canada"
us,b0009sfi,?,"Thursday, May 17, 2012 23:50:08 UTC",-2.626,122.013,4.7,46.6,?,"102km E of Malili, Indonesia"
us,b0009sch,?,"Thursday, May 17, 2012 21:58:57 UTC",3.384,92.866,4.9,16.9,?,"Off the west coast of northern Sumatra"
pr,12138002,?,"Thursday, May 17, 2012 21:52:15 UTC",19.0289,-66.5049,2.8,46,?,"62km N of Tierras Nuevas Poniente, Puerto Rico"
ak,10475211,?,"Thursday, May 17, 2012 21:48:49 UTC",61.6897,-151.5897,3.1,85.1,?,"82km W of Willow, Alaska"
us,b0009sbm,?,"Thursday, May 17, 2012 21:40:42 UTC",26.942,53.851,5.1,5,?,"45km NNW of Kish, Iran"
us,b0009sad,?,"Thursday, May 17, 2012 21:22:01 UTC",39.21,20.8,4.1,17,?,"4km SSE of Thesprotikon, Greece"
hv,60344721,?,"Thursday, May 17, 2012 20:23:32 UTC",19.401,-155.2613,2.9,1,?,"4km SW of Volcano, Hawaii"
uw,60418886,?,"Thursday, May 17, 2012 19:51:15 UTC",44.3195,-124.4768,2.5,0,?,"34km WSW of Waldport, Oregon"
us,b0009s5x,?,"Thursday, May 17, 2012 19:49:33 UTC",-12.633,166.212,5,57.7,?,"200km NW of Sola, Vanuatu"
us,b0009ry2,?,"Thursday, May 17, 2012 15:00:12 UTC",39.987,68.9,4.1,14,?,"11km NW of Istaravshan, Tajikistan"
mb,12731502,?,"Thursday, May 17, 2012 10:42:57 UTC",44.8061,-116.0918,2.9,14,?,"11km S of McCall, Idaho"
hv,60344471,?,"Thursday, May 17, 2012 10:04:39 UTC",19.404,-155.2617,2.5,1.3,?,"3km SW of Volcano, Hawaii"
us,b0009rvn,?,"Thursday, May 17, 2012 10:00:01 UTC",-15.573,167.8,4.8,111.8,?,"68km E of Luganville, Vanuatu"
us,b0009rv8,?,"Thursday, May 17, 2012 09:41:57 UTC",35.7827,26.9228,4.2,10.34,?,"40km NW of Karpathos, Greece"
ci,15150105,?,"Thursday, May 17, 2012 09:37:16 UTC",33.6992,-116.8285,2.7,17.7,?,"8km SE of Valle Vista, California"
ak,10473686,?,"Thursday, May 17, 2012 09:01:50 UTC",55.5821,-158.8203,2.8,46.8,?,"75km S of Chignik Lake, Alaska"
pr,12138001,?,"Thursday, May 17, 2012 08:48:49 UTC",18.0764,-65.3974,2.5,14.4,?,"8km ESE of Esperanza, Puerto Rico"
hv,60344451,?,"Thursday, May 17, 2012 08:32:49 UTC",19.4025,-155.2638,2.5,1.6,?,"4km SW of Volcano, Hawaii"
us,b0009rtk,?,"Thursday, May 17, 2012 08:12:01 UTC",31.908,-94.385,4.8,4.9,?,"1km ENE of Timpson, Texas"
us,b0009rtl,?,"Thursday, May 17, 2012 08:05:19 UTC",-17.852,-178.47,4.4,571.7,?,"278km SE of Lambasa, Fiji"
pr,12138000,?,"Thursday, May 17, 2012 08:03:35 UTC",18.843,-68.9749,3.7,109,?,"10km NE of Santa Cruz de El Seibo, Dominican Republic"
us,b0009rs6,?,"Thursday, May 17, 2012 06:51:08 UTC",39.41,143.003,4.4,21.9,?,"90km E of Yamada, Japan"
us,b0009rs3,?,"Thursday, May 17, 2012 06:50:55 UTC",-32.715,-71.737,4.7,17.5,?,"37km NNW of Valparaiso, Chile"
us,b0009rrr,?,"Thursday, May 17, 2012 06:28:57 UTC",84.958,-2.772,4.5,10,?,"North of Svalbard"
us,b0009rr8,?,"Thursday, May 17, 2012 05:29:51 UTC",8.908,122.719,4.5,40.6,?,"31km SW of Cabangahan, Philippines"
us,b0009rqs,?,"Thursday, May 17, 2012 04:47:23 UTC",-32.728,-71.677,4.9,45,?,"34km NNW of Vina del Mar, Chile"
us,2012ascs,?,"Thursday, May 17, 2012 03:57:47 UTC",52.026,-175.39,3.3,12.2,?,"83km WSW of Atka, Alaska"
us,b0009rqe,?,"Thursday, May 17, 2012 03:45:27 UTC",-12.095,-76.526,4.4,100,?,"24km SE of Nicolas de Pierola, Peru"
ak,10473600,?,"Thursday, May 17, 2012 03:39:58 UTC",61.6117,-150.9822,3.3,73.3,?,"52km WSW of Willow, Alaska"
us,2012asdb,?,"Thursday, May 17, 2012 02:52:28 UTC",0.267,122.146,4.2,383.4,?,"36km SW of Tilamuta, Indonesia"
us,b0009rpc,?,"Thursday, May 17, 2012 02:45:18 UTC",4.517,124.49,4.6,47.5,?,"145km SW of Sarangani, Philippines"
us,b0009rp7,?,"Thursday, May 17, 2012 02:34:14 UTC",-31.769,-69.566,4.5,99.2,?,"50km SSW of Calingasta, Argentina"
us,b0009rnz,?,"Thursday, May 17, 2012 02:26:48 UTC",16.459,-98.603,4,16.1,?,"16km ESE of Tecoanapa, Mexico"
us,2012ascq,?,"Thursday, May 17, 2012 02:24:46 UTC",52.009,-175.381,4.3,6.3,?,"83km WSW of Atka, Alaska"
us,2012asda,?,"Thursday, May 17, 2012 01:29:35 UTC",-10.942,115.919,3.8,36.4,?,"230km S of Kute, Indonesia"
us,b0009rn7,?,"Thursday, May 17, 2012 00:52:20 UTC",10.731,-62.683,4.4,95.3,?,"21km NNW of Irapa, Venezuela"
us,2012asad,?,"Thursday, May 17, 2012 00:47:41 UTC",36.29,21.8,4.2,23,?,"58km SSW of Koroni, Greece"
us,2012asa9,?,"Thursday, May 17, 2012 00:15:38 UTC",-29.348,-176.233,4.2,51.8,?,"162km E of Raoul Island, New Zealand"
ci,15149913,?,"Wednesday, May 16, 2012 23:09:44 UTC",32.2045,-115.2167,2.7,20.2,?,"5km WSW of Alberto Oviedo Mota, Mexico"
us,2012arbz,?,"Wednesday, May 16, 2012 21:29:55 UTC",36.477,143.004,4.4,35,?,"199km ESE of Iwaki, Japan"
us,2012aray,?,"Wednesday, May 16, 2012 21:27:45 UTC",-7.609,128.544,4.2,47.2,?,"Kepulauan Barat Daya, Indonesia"
hv,60344226,?,"Wednesday, May 16, 2012 19:30:42 UTC",19.7663,-155.5878,2.7,15.4,?,"28km SE of Waikoloa, Hawaii"
us,2012arbu,?,"Wednesday, May 16, 2012 18:49:29 UTC",1.506,125.857,4.8,49.8,?,"75km E of Bitung, Indonesia"
ak,10472954,?,"Wednesday, May 16, 2012 15:02:51 UTC",61.1175,-149.9256,4.6,61.7,?,"12km S of Anchorage, Alaska"
us,2012arar,?,"Wednesday, May 16, 2012 14:16:59 UTC",16.628,-97.906,4.2,35,?,"17km SSE of Santa Maria Zacatepec, Mexico"
ak,10472917,?,"Wednesday, May 16, 2012 11:07:01 UTC",60.0157,-153.4411,2.5,155.1,?,"65km SW of Redoubt Volcano, Alaska"
us,b0009qyv,?,"Wednesday, May 16, 2012 10:53:24 UTC",-4.486,138.581,4.6,56.6,?,"255km ESE of Enarotali, Indonesia"
ak,10472906,?,"Wednesday, May 16, 2012 10:29:05 UTC",60.3892,-148.2025,2.8,12.9,?,"57km SSE of Whittier, Alaska"
us,b0009qyi,?,"Wednesday, May 16, 2012 10:16:56 UTC",-24.938,-71.059,4.6,15,?,"77km NW of Taltal, Chile"
us,b0009qxp,?,"Wednesday, May 16, 2012 09:02:01 UTC",-36.894,-70.61,4.3,140.4,?,"16km NE of Las Ovejas, Argentina"
pr,12137002,?,"Wednesday, May 16, 2012 08:35:24 UTC",19.1431,-64.4121,3.2,44.4,?,"83km NNE of Road Town, British Virgin Islands"
ci,15149577,?,"Wednesday, May 16, 2012 08:07:16 UTC",32.3853,-115.5005,2.5,21.8,?,"22km SSE of Progreso, Mexico"
pr,12137001,?,"Wednesday, May 16, 2012 06:46:53 UTC",18.5319,-68.7959,3.4,133.9,?,"13km SW of Salvaleon de Higuey, Dominican Republic"
us,b0009qwh,?,"Wednesday, May 16, 2012 05:36:40 UTC",25.868,125.671,4.5,53.5,?,"124km NNE of Hirara, Japan"
us,b0009qw9,?,"Wednesday, May 16, 2012 05:24:06 UTC",1.047,126.285,4.7,20.4,?,"123km WNW of Kota Ternate, Indonesia"
us,b0009qw8,?,"Wednesday, May 16, 2012 05:11:26 UTC",-19.837,-69.026,4.2,88.3,?,"124km ENE of Iquique, Chile"
pr,12137000,?,"Wednesday, May 16, 2012 05:03:39 UTC",18.9995,-65.8557,3,44.7,?,"62km N of Loiza, Puerto Rico"
pr,12137004,?,"Wednesday, May 16, 2012 04:13:02 UTC",18.075,-64.0122,2.5,33.5,?,"74km ESE of Road Town, British Virgin Islands"
us,2012arb6,?,"Wednesday, May 16, 2012 04:01:09 UTC",52.443,-171.689,2.9,46.9,?,"29km W of Amukta Island, Alaska"
ci,15149521,?,"Wednesday, May 16, 2012 04:00:00 UTC",33.9427,-117.8518,2.8,12.9,?,"5km ENE of Brea, California"
us,2012arb5,?,"Wednesday, May 16, 2012 03:40:35 UTC",51.228,-179.752,4.2,64.1,?,"45km W of Amatignak Island, Alaska"
us,2012arcf,?,"Wednesday, May 16, 2012 03:00:36 UTC",17.5,-94.923,4,97.9,?,"13km ENE of Jesus Carranza, Mexico"
us,2012arct,?,"Wednesday, May 16, 2012 01:54:09 UTC",-16.513,-72.794,4.3,63,?,"15km NW of Camana, Peru"
us,b0009qtc,?,"Wednesday, May 16, 2012 01:28:23 UTC",-24.471,-175.896,5.2,44.3,?,"South of Tonga"
us,b0009qsw,?,"Wednesday, May 16, 2012 00:59:32 UTC",-5.504,149.711,5.7,136.6,?,"48km W of Kimbe, Papua New Guinea"
ak,10472750,?,"Wednesday, May 16, 2012 00:56:40 UTC",53.801,-165.5405,2.5,58.7,?,"40km SSE of Akutan, Alaska"
pr,12136005,?,"Tuesday, May 15, 2012 23:22:57 UTC",17.92,-68.8769,3.3,46,?,"57km S of La Romana, Dominican Republic"
ak,10472501,?,"Tuesday, May 15, 2012 22:18:36 UTC",51.893,-171.4499,2.7,28.8,?,"67km S of Amukta Island, Alaska"
nc,71786311,?,"Tuesday, May 15, 2012 21:53:15 UTC",39.6748,-123.5443,2.6,3.4,?,"5km WSW of Laytonville, California"
us,2012aqbk,?,"Tuesday, May 15, 2012 21:20:32 UTC",-18.18,-70.33,4.3,98,?,"21km SSW of Tacna, Peru"
us,b0009qgd,?,"Tuesday, May 15, 2012 19:22:29 UTC",-24.323,-175.905,5.1,34.6,?,"South of Tonga"
us,b0009qfk,?,"Tuesday, May 15, 2012 19:11:57 UTC",-3.84,142.856,4.9,80.6,?,"43km N of Ambunti, Papua New Guinea"
us,b0009qf9,?,"Tuesday, May 15, 2012 19:08:03 UTC",4.552,93.812,4.8,32.9,?,"201km WSW of Banda Aceh, Indonesia"
ci,15149273,?,"Tuesday, May 15, 2012 18:26:36 UTC",32.2013,-115.262,2.5,10,?,"9km WSW of Alberto Oviedo Mota, Mexico"
us,2012aqcl,?,"Tuesday, May 15, 2012 16:28:02 UTC",-13.219,168.076,4.1,35,?,"92km NE of Sola, Vanuatu"
us,b0009q6e,?,"Tuesday, May 15, 2012 16:00:48 UTC",38.257,141.762,4.7,86.7,?,"44km ESE of Ishinomaki, Japan"
ak,10472234,?,"Tuesday, May 15, 2012 15:41:49 UTC",54.6293,-160.9296,2.5,13.7,?,"83km SSW of Sand Point, Alaska"
us,b0009q5e,?,"Tuesday, May 15, 2012 15:34:53 UTC",3.789,92.709,4.6,10,?,"Off the west coast of northern Sumatra"
ak,10473399,?,"Tuesday, May 15, 2012 13:36:42 UTC",51.7605,-175.6346,2.5,55.9,?,"71km E of Adak, Alaska"
ak,10473394,?,"Tuesday, May 15, 2012 12:30:10 UTC",55.3007,-157.0647,2.8,55.3,?,"108km WSW of Chirikof Island, Alaska"
ak,10472167,?,"Tuesday, May 15, 2012 12:16:23 UTC",59.7955,-152.8499,2.6,95,?,"57km W of Anchor Point, Alaska"
us,b0009q2b,?,"Tuesday, May 15, 2012 10:31:17 UTC",-29.672,-179.127,4.5,302,?,"127km WSW of Raoul Island, New Zealand"
pr,12136004,?,"Tuesday, May 15, 2012 10:20:50 UTC",18.77,-67.425,2.5,9.8,?,"46km NW of San Antonio, Puerto Rico"
nc,71785981,?,"Tuesday, May 15, 2012 10:19:33 UTC",40.3913,-125.4233,4.1,24.4,?,"100km WSW of Ferndale, California"
ak,10472123,?,"Tuesday, May 15, 2012 09:18:55 UTC",59.8997,-152.7979,2.5,98.9,?,"55km WNW of Anchor Point, Alaska"
ak,10473380,?,"Tuesday, May 15, 2012 09:14:05 UTC",51.5455,-174.8483,2.6,27.8,?,"85km SSW of Atka, Alaska"
us,b0009q1a,?,"Tuesday, May 15, 2012 09:03:58 UTC",-53.224,23.441,4.7,9.9,?,"South of Africa"
ak,10472112,?,"Tuesday, May 15, 2012 08:47:53 UTC",59.9738,-153.028,3.2,118.9,?,"59km SSW of Redoubt Volcano, Alaska"
pr,12136003,?,"Tuesday, May 15, 2012 08:05:26 UTC",19.242,-65.0729,2.9,70,?,"100km N of Charlotte Amalie, U.S. Virgin Islands"
us,2012aqc4,?,"Tuesday, May 15, 2012 07:54:04 UTC",6.21,127.682,4.7,35,?,"165km SE of Tarragona, Philippines"
pr,12136002,?,"Tuesday, May 15, 2012 07:43:55 UTC",19.2555,-65.0859,3.4,94.5,?,"102km N of Charlotte Amalie, U.S. Virgin Islands"
us,b0009q05,?,"Tuesday, May 15, 2012 07:16:16 UTC",59.808,-29.813,4.8,10,?,"Reykjanes Ridge"
us,2012aqc3,?,"Tuesday, May 15, 2012 07:09:43 UTC",10.317,125.265,4.6,66.2,?,"4km SSE of Hinundayan, Philippines"
us,b0009pzx,?,"Tuesday, May 15, 2012 06:45:30 UTC",59.7695,-29.7913,4.7,10,?,"Reykjanes Ridge"
us,b0009pzv,?,"Tuesday, May 15, 2012 06:31:32 UTC",59.7618,-29.7336,4.4,9.99,?,"Reykjanes Ridge"
us,b0009pzm,?,"Tuesday, May 15, 2012 05:19:56 UTC",2.7335,89.5909,5.1,10,?,"North Indian Ocean"
us,b0009pzh,?,"Tuesday, May 15, 2012 04:54:41 UTC",41.54,46.719,4.2,42.1,?,"9km NE of Aliabad, Azerbaijan"
pr,12136001,?,"Tuesday, May 15, 2012 04:52:42 UTC",19.0585,-66.459,2.8,8,?,"66km N of Tierras Nuevas Poniente, Puerto Rico"
us,2012aqcy,?,"Tuesday, May 15, 2012 04:41:26 UTC",47.403,-70.38,2.5,8.4,?,"9km ESE of Baie-Saint-Paul, Canada"
us,2012aqds,?,"Tuesday, May 15, 2012 03:53:50 UTC",-50.174,112.514,4.7,10,?,"Southeast Indian Ridge"
us,2012aqcx,?,"Tuesday, May 15, 2012 02:44:41 UTC",57.734,-132.554,2.5,1,?,"105km NNE of Petersburg, Alaska"
us,b0009pxv,?,"Tuesday, May 15, 2012 01:50:42 UTC",-8.666,-79.756,4.9,50.2,?,"96km SW of Santiago de Cao, Peru"
us,2012aqdi,?,"Tuesday, May 15, 2012 01:34:07 UTC",-7.351,131.693,4.6,99.9,?,"78km NNE of Saumlaki, Indonesia"
us,2012aqdh,?,"Tuesday, May 15, 2012 01:33:17 UTC",-4.877,-11.634,4.6,10,?,"North of Ascension Island"
ak,10472030,?,"Tuesday, May 15, 2012 01:28:23 UTC",57.7825,-155.0629,2.5,73.4,?,"70km WNW of Larsen Bay, Alaska"
us,2012aqdg,?,"Tuesday, May 15, 2012 01:27:17 UTC",-43.5,172.743,5.1,10.8,?,"9km ENE of Christchurch, New Zealand"
ak,10472015,?,"Tuesday, May 15, 2012 01:19:26 UTC",63.1246,-150.8603,3.5,125.7,?,"97km NNW of Talkeetna, Alaska"
us,b0009pxh,?,"Tuesday, May 15, 2012 01:05:47 UTC",1.976,121.58,4.8,38,?,"91km N of Kali, Indonesia"
us,2012aqbl,?,"Tuesday, May 15, 2012 00:45:49 UTC",-13.24,-76.44,4,60,?,"19km SSW of San Vicente de Canete, Peru"
us,2012aqad,?,"Tuesday, May 15, 2012 00:25:42 UTC",26.88,53.9,4,10,?,"37km NNW of Kish, Iran"
us,b0009px5,?,"Tuesday, May 15, 2012 00:25:39 UTC",1.53,89.979,4.7,10,?,"North Indian Ocean"
us,b0009pwz,?,"Tuesday, May 15, 2012 00:09:08 UTC",39.647,142.082,4.5,72,?,"11km E of Miyako, Japan"
ci,15148953,?,"Monday, May 14, 2012 23:30:26 UTC",33.5033,-116.454,2.5,8.3,?,"21km ESE of Anza, California"
nc,71785691,?,"Monday, May 14, 2012 22:43:50 UTC",36.0058,-120.566,2.7,3.4,?,"23km SW of Coalinga, California"
us,2012apa6,?,"Monday, May 14, 2012 19:28:47 UTC",1.29,126.338,5,49.5,?,"127km WNW of Kota Ternate, Indonesia"
us,2012apci,?,"Monday, May 14, 2012 19:19:23 UTC",36.726,141.387,4.7,5.5,?,"57km SE of Iwaki, Japan"
us,2012apcf,?,"Monday, May 14, 2012 17:12:49 UTC",30.813,51.708,4.3,4.2,?,"19km NE of Yasuj, Iran"
us,2012apa5,?,"Monday, May 14, 2012 16:24:24 UTC",51.784,96.032,4.6,10,?,"43km NE of Saryg-Sep, Russia"
ak,10471567,?,"Monday, May 14, 2012 16:14:31 UTC",52.6926,-169.479,3.3,5.9,?,"49km WSW of Nikolski, Alaska"
us,2012apcc,?,"Monday, May 14, 2012 15:51:06 UTC",40.979,47.336,4,45.4,?,"14km SW of Oguz, Azerbaijan"
pr,12135003,?,"Monday, May 14, 2012 15:42:51 UTC",18.1634,-67.4142,2.5,7,?,"24km SW of Stella, Puerto Rico"
us,2012apa3,?,"Monday, May 14, 2012 15:16:18 UTC",3.836,92.918,4.2,10,?,"Off the west coast of northern Sumatra"
us,2012apa2,?,"Monday, May 14, 2012 14:43:40 UTC",37.23,71.702,4.6,148.1,?,"11km WSW of Roshtqal'a, Tajikistan"
us,b0009pfh,?,"Monday, May 14, 2012 12:22:25 UTC",-4.767,154.699,4,468.1,?,"184km NNW of Arawa, Papua New Guinea"
ak,10471512,?,"Monday, May 14, 2012 11:38:44 UTC",56.2602,-156.6766,3,48.3,?,"81km NW of Chirikof Island, Alaska"
us,b0009pck,?,"Monday, May 14, 2012 10:12:35 UTC",27.942,57.746,5,25,?,"109km NE of Minab, Iran"
us,b0009pcc,?,"Monday, May 14, 2012 10:00:39 UTC",-17.816,-69.749,6.2,98.3,?,"46km NNW of Putre, Chile"
us,b0009pb5,?,"Monday, May 14, 2012 07:57:50 UTC",1.715,-100.728,4.4,10.1,?,"Galapagos Triple Junction region"
hv,60343446,?,"Monday, May 14, 2012 07:45:54 UTC",19.9202,-155.6005,2.6,8.5,?,"13km SSE of Waimea, Hawaii"
us,b0009paf,?,"Monday, May 14, 2012 06:46:27 UTC",38.811,48.694,4.1,50.6,?,"7km NW of Haftoni, Azerbaijan"
us,b0009pa9,?,"Monday, May 14, 2012 06:27:35 UTC",21.2735,144.5812,4.4,103.96,?,"87km NNW of Farallon de Pajaros, Northern Mariana Islands"
ak,10471440,?,"Monday, May 14, 2012 05:55:50 UTC",51.5814,-174.8917,2.9,25.5,?,"83km SW of Atka, Alaska"
us,b0009p9s,?,"Monday, May 14, 2012 04:50:28 UTC",-17.447,-177.454,4.8,373.8,?,"Fiji region"
pr,12135001,?,"Monday, May 14, 2012 04:26:58 UTC",18.5463,-66.5794,3.1,100,?,"10km N of Garrochales, Puerto Rico"
us,b0009p9f,?,"Monday, May 14, 2012 03:36:48 UTC",31.77,131.52,4.9,40.1,?,"18km SSE of Miyazaki-shi, Japan"
pr,12135002,?,"Monday, May 14, 2012 02:55:28 UTC",18.0919,-66.896,2.5,7.9,?,"6km N of Lluveras, Puerto Rico"
us,b0009p99,?,"Monday, May 14, 2012 02:45:25 UTC",51.697,-174.99,5,52.3,?,"77km SW of Atka, Alaska"
us,2012apaf,?,"Monday, May 14, 2012 01:11:29 UTC",13.195,-90.287,4.2,59.4,?,"66km SW of Acajutla, El Salvador"
pr,12135000,?,"Monday, May 14, 2012 00:36:09 UTC",18.2,-67.3539,2.6,15.3,?,"17km SW of Stella, Puerto Rico"
us,b0009p8f,?,"Monday, May 14, 2012 00:29:47 UTC",7.713,-81.001,4.2,46.4,?,"29km WSW of Las Minas, Panama"
us,b0009p8b,?,"Monday, May 14, 2012 00:12:22 UTC",36.301,70.67,4.2,103.4,?,"31km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan"
us,2012ancv,?,"Sunday, May 13, 2012 23:17:49 UTC",35.301,140.379,4.1,35,?,"5km N of Ohara, Japan"
us,b0009p70,?,"Sunday, May 13, 2012 23:10:31 UTC",-7.186,129.254,4.7,167.2,?,"242km WNW of Saumlaki, Indonesia"
us,b0009p6a,?,"Sunday, May 13, 2012 22:46:14 UTC",-16.233,-179.638,4.7,35,?,"106km E of Lambasa, Fiji"
us,2012andc,?,"Sunday, May 13, 2012 22:34:08 UTC",-24.422,-176.434,4.5,35,?,"South of the Fiji Islands"
us,2012ancq,?,"Sunday, May 13, 2012 21:09:21 UTC",25.313,-109.681,4,10,?,"70km WSW of Topolobampo, Mexico"
us,b0009nyz,?,"Sunday, May 13, 2012 18:44:38 UTC",51.145,-179.891,4.7,31.6,?,"56km WSW of Amatignak Island, Alaska"
us,b0009nyr,?,"Sunday, May 13, 2012 18:24:49 UTC",-3.783,128.793,4.8,121.9,?,"28km SSE of Saparua, Indonesia"
us,b0009nyk,?,"Sunday, May 13, 2012 18:21:17 UTC",27.104,53.916,4.9,45.5,?,"61km N of Kish, Iran"
ak,10471304,?,"Sunday, May 13, 2012 15:58:17 UTC",59.9058,-141.0478,2.7,18.2,?,"79km ESE of Cape Yakataga, Alaska"
ak,10471297,?,"Sunday, May 13, 2012 15:28:09 UTC",51.1751,-176.1796,3.4,44.7,?,"85km SSE of Adak, Alaska"
nc,71784901,?,"Sunday, May 13, 2012 15:24:08 UTC",38.8288,-122.8002,2.7,1.9,?,"6km W of Cobb, California"
ci,15148337,?,"Sunday, May 13, 2012 14:40:25 UTC",32.0992,-115.7315,2.5,4.5,?,"54km WSW of Alberto Oviedo Mota, Mexico"
ak,10472597,?,"Sunday, May 13, 2012 14:20:46 UTC",51.6672,-179.1486,2.9,4.7,?,"45km N of Amatignak Island, Alaska"
us,2012anaw,?,"Sunday, May 13, 2012 13:48:14 UTC",32.771,47.685,4.3,41.9,?,"34km SE of Abdanan, Iran"
ak,10471262,?,"Sunday, May 13, 2012 13:13:59 UTC",51.1157,-176.13,3.8,25.5,?,"92km SSE of Adak, Alaska"
us,b0009nwg,?,"Sunday, May 13, 2012 12:42:49 UTC",-32.791,-74.767,4.8,12.7,?,"294km W of Valparaiso, Chile"
nc,71784801,?,"Sunday, May 13, 2012 12:38:52 UTC",38.7873,-122.7757,3.9,3.7,?,"6km SW of Cobb, California"
us,b0009nwd,?,"Sunday, May 13, 2012 12:30:58 UTC",2.541,90.507,4.6,17.7,?,"Off the west coast of northern Sumatra"
us,2012anc5,?,"Sunday, May 13, 2012 11:59:06 UTC",51.121,-179.546,3.1,33.1,?,"34km WSW of Amatignak Island, Alaska"
us,b0009nw5,?,"Sunday, May 13, 2012 11:55:00 UTC",-20.99,-177.902,4.5,499.9,?,"91km ESE of Ndoi Island, Fiji"
us,2012anc2,?,"Sunday, May 13, 2012 11:32:31 UTC",1.06,91.965,4.7,7.1,?,"North Indian Ocean"
us,b0009nvu,?,"Sunday, May 13, 2012 11:29:39 UTC",-58.976,-26.154,4.8,137.3,?,"21km ENE of Bristol Island, Antarctica"
us,2012anc1,?,"Sunday, May 13, 2012 11:26:31 UTC",-3.195,148.437,4.1,41.7,?,"183km SE of Lorengau, Papua New Guinea"
us,2012ancz,?,"Sunday, May 13, 2012 11:00:18 UTC",51.08,-176.121,4.2,25.1,?,"96km SSE of Adak, Alaska"
ci,15148241,?,"Sunday, May 13, 2012 09:21:05 UTC",32.1958,-115.279,3.1,10,?,"12km WSW of Alberto Oviedo Mota, Mexico"
us,b0009nv4,?,"Sunday, May 13, 2012 09:18:56 UTC",3.8,92.722,4.7,24.3,?,"Off the west coast of northern Sumatra"
hv,60343116,?,"Sunday, May 13, 2012 09:17:59 UTC",19.4027,-155.2682,2.6,1.4,?,"4km SW of Volcano, Hawaii"
